ironscheme-1.0.101-0fdbfcf,nqueens:13:10,290.148083
ironscheme-1.0.101-0fdbfcf,paraffins:23:10,29.509106
ironscheme-1.0.101-0fdbfcf,parsing:2500,59.291918
ironscheme-1.0.101-0fdbfcf,peval:2000,148.778497
ironscheme-1.0.101-0fdbfcf,scheme:100000,58.982545
ironscheme-1.0.101-0fdbfcf,slatex:500,40.581237
ironscheme-1.0.101-0fdbfcf,nboyer:5:1,183.90872
ironscheme-1.0.101-0fdbfcf,sboyer:5:1,12.492
ironscheme-1.0.101-0fdbfcf,perm20:10:2:1,144.442443
ironscheme-1.0.101-0fdbfcf,equal:100:100:8:1000:2000:5000,15.34907
kawa-2.1,browse:2000,30.005123533
kawa-2.1,deriv:10000000,34.004663012
kawa-2.1,destruc:600:50:4000,97.531235517
kawa-2.1,diviter:1000:1000000,53.438191604
kawa-2.1,divrec:1000:1000000,42.844668443
kawa-2.1,puzzle:1000,134.219100251
kawa-2.1,triangl:22:1:50,92.732198798
kawa-2.1,tak:40:20:11:1,53.331699983
kawa-2.1,takl:40:20:12:1,176.442962554
kawa-2.1,ntakl:40:20:12:1,159.858025707
kawa-2.1,ctak:32:16:8:1,158.681469773
kawa-2.1,fib:40:5,127.582533315
kawa-2.1,fibc:30:10,96.230344223
kawa-2.1,fibfp:35.0:10,24.880112717
kawa-2.1,sum:10000:200000,216.184170479
kawa-2.1,sumfp:1000000.0:500,100.05453563
kawa-2.1,fft:65536:100,145.608627169
kawa-2.1,mbrot:75:1000,82.832917075
kawa-2.1,mbrotZ:75:1000,85.387344752
kawa-2.1,nucleic:50,37.843871887
kawa-2.1,pi:50:500:50:2,0.472567277
kawa-2.1,pnpoly:1000000,118.90907878
kawa-2.1,ray:50,53.509866524
kawa-2.1,simplex:1000000,81.527128618
kawa-2.1,array1:1000000:500,360.176474303
kawa-2.1,string:500000:25,1.440916496
kawa-2.1,sum1:25,2.071653667
kawa-2.1,cat:50,14.849240913
kawa-2.1,tail:25,3.196163129
kawa-2.1,wc:inputs/bib:50,12.334361739
kawa-2.1,read1:2500,5.266617779
kawa-2.1,dynamic:500,56.472698794
kawa-2.1,earley:1,33.399293051
kawa-2.1,lattice:44:10,117.409222082
kawa-2.1,matrix:5:5:2500,47.634717731
kawa-2.1,maze:20:7:10000,32.884188579
kawa-2.1,mazefun:11:11:10000,136.232721804
kawa-2.1,nqueens:13:10,218.916053516
kawa-2.1,paraffins:23:10,32.663466874
kawa-2.1,peval:2000,61.056452299
kawa-2.1,primes:1000:10000,35.304498779
kawa-2.1,quicksort:10000:2500,122.391131641
kawa-2.1,scheme:100000,106.44370203
kawa-2.1,gcbench:20:1,8.721645574
kawa-2.1,perm20:10:2:1,124.546399671
kawa-2.1,equal:100:100:8:1000:2000:5000,6.925963716
kawa-2.1,bv2string:1000:1000:100,23.288226577
larceny-0.98,browse:2000,4.076512
larceny-0.98,deriv:10000000,3.543384
larceny-0.98,destruc:600:50:4000,4.152492
larceny-0.98,diviter:1000:1000000,4.035011
larceny-0.98,divrec:1000:1000000,5.332601
larceny-0.98,puzzle:1000,7.807008
larceny-0.98,triangl:22:1:50,4.387147
